REVIEW_ID,MEMBER_ID,Reviews,sentiment_label
a2p1U000000RqGdQAK,0011U00000rj4FkQAI,the appointment was on time   their staff  very professional  and the doctor not a thing  i am very please,Negative
a2p1U000000Rol2QAC,0011U00000ribA6QAI,everything happened on time i was not always sure what the doctor was testing ,Negative
a2p3g000000LAcUAAW,0011U00000rhrxXQAQ,i really like that dr  peiffer spent time talking with me   i have never felt rushed during an office visit nothing  ,Negative
a2p3g000000L2OiAAK,0011U00000rjI0UQAU,they listened to my issues and were very concerned about them  always very friendly and courteous ,Negative
a2p1U000000RoHsQAK,0011U00000rihbfQAA,we ran out of time  which wasn     t the doctor     s fault at all  i was a first time visit for her and there were a lot of things to cover  new patients should be booked for more time  i really appreciated this doctor     s perspective on diet  i felt like she really understood me as she also follows a plant based diet  also  i appreciated her input on other healing modalities and other paladina staff or resources that i could tap into  i also felt like she really cared about her patients and or enjoyed what she does  helping people  also  if there     s even a chance that the doctor would want to get a blood panel  tell the patients it     s highly recommended to fast beforehand or else you might have to go back to have blood drawn  this would have saved me a trip bc i had to drive back the following friday for this  this is also not my closest office  however  my doctor at the closest office is out until august  so  it was just a bit irritating having to drive back a second time which could have been easily avoided had i of been warned by the person scheduling my appt on the phone   the online appt setter could be improved  there was nothing online that said my doc was out through august for the broomfield location  i learned this when i called  also  the appt setter only lets you pick one time in the morning and one time in the afternoon  if you want your time just slightly different from the one listed you have to call ,Negative
a2p1U000000Rpv7QAC,0011U00000rjoMeQAI,i like the concept and i really liked my dr   had a lot of trust in her  now she is leaving and i find that very unsettlingeverything in question  there was nothing during the appointment   felt that the ones ultimately in charge did not do enough to keep my dr with the practice,Negative
a2p3g000000KzujAAC,0011U00000rishzQAA,no waiting in office  on time appointmentslisten,Negative
a2p1U000000RqGUQA0,0011U00000rj9gyQAA,everything was great   i wish we got a more firm diagnosis for what i     m experiencing  but i was prescribed antibiotics that should help  the staff was all very friendly  as well as my doctor the only two things i can think of are that i wasn     t able to know with certainty what is wrong at this point  and that my appointment didn     t start on time   but i totally understand that  and didn     t mind waiting at all   i only answered it and discussed it because it was specifically asked in the questionnaire   paladina health is always well worth the wait ,Negative
a2p1U000000RvHBQA0,0011U00000rk1ohQAA,the gynocologist leftthe doctor location was not prepared for women     s health,Negative
a2p1U000000RoRpQAK,0011U00000rj0MwQAI,the doctors are usually on time and i     m not waiting    min in the room  appointments are fast but you are seen for everythingwwe   annual physical,Negative
a2p1U000000RvdpQAC,0011U00000rj6GhQAI,everthing went well there was nothing that didn     t go well ,Negative
a2p3g000000owPAAAY,0011U00000rjvFNQAY,megan had great questions and was not rushed software was confusing  initially telling me my browser didn     t support it  then telling me video wouldn     t work after i reloaded  then  everything worked fine      also  had i known i     d need to put vitals in the system  i would have allowed more time to actually gather them ,Negative
a2p1U000000RoaXQAS,0011U00000rjA5cQAE,appointment began ahead of schedule  not waiting  extremely friendly staff  made me feel comfortablenothing,Negative
a2p1U000000RoPsQAK,0011U00000rjOmTQAU,we arrived early for our appointment to get our second shingrix shot  we waited only a few minutes before getting in early for our appointment no problems ,Negative
a2p1U000000RognQAC,0011U00000riNHSQA2,personable staff   caring doctor   not in a rush to go to next patient   did work on me that wasn     t expected that helped me greatly forgot to give me needed paperwork at end of visit ,Negative
a2p1U000000l8EhQAI,0011U00000riuzhQAA,horrible service  husband was forced to give blood  nurse mentioned strapping me down for bloodwork  doctor was feeling ankles and wrists and i was extremely uncomfortablenothingeverything  horrible experience,Negative
a2p3g000000owPxAAI,0011U00000rjJslQAE,i like the long appointment time  i have time to recall everything i need to discuss from nutrition  exercise  sleep  remaining issues from cancer recovery  i relate well to dr  kristen everett  she     s been great  she     s well rounded and knowledgeable and keeps up the trends have records better prepared  we had to research how long it had been since last pap and colonoscopy ,Negative
a2p3g000000oeZ9AAI,0011U00000rjzPTQAY,all went well  dr curtis took time to address and discuss my issues    eth  yuml  lsquo  ,Negative
a2p1U000000Rp0vQAC,0011U00000riPmnQAE,explain everything very well in detail unable to draw blood for wellness test on first visit  had to go back for second visit next day ,Negative
a2p1U000000l8FKQAY,0011U00000riCnVQAU,overall  i was very impressed it was a little difficult to actually schedule a meeting on the phone   i called and left a message and never received a return call ,Negative
a2p1U000000Ro6FQAS,0011U00000rjvnZQAQ,monitored my blood pressure and discussed side effects of the medications i am or will be taking   also addressed weight issues with some new ways to help with weight loss i was please no problems,Negative
a2p1U000000RvAoQAK,0011U00000rifEcQAI,dr  everett is very friendly and spends the time to make sure patients are happy and the issue they came for is resolved we waited over    minutes until we were seen  we were taken to the exam room on time but then it was    minutes until the doctor came  any communication letting us know they were behind or running late something would have been appreciated ,Negative
a2p1U000000RoJ5QAK,0011U00000riEfaQAE,well you use to be able to go right in   now sometimes you sit a long time before being brought back into a room  also when you call now no one answers you have to leave a message   thanksfully i can go on line and make an appointment except for my allergy shots which i still have to call several times to get an appointment for since i cant go on line for those np ashley is nice and knowledgeable,Negative
a2p1U000000RpF5QAK,0011U00000rk74QQAQ,the staff  amp  dr  mckay did a thorough job   i am moving to dr  mckay for my pcp this does not have anything to do with the office  but i went online to schedule an appointment and ran into some issue  i scheduled an online appointment with pamala madrid on june    at      pm est to which an invite was sent to me   the name of the meeting was benefit status   i never received a call   i proceeded to call the paladina office in my building directly and had success   i wish i would have done that in the first place  but i wonder how many folks are experiencing what i did ,Negative
a2p3g000000pEKXAA2,0013g000006ti1UAAQ,friendly employees  who explained processes without condescension   very thorough,Negative
a2p1U000000RqDVQA0,0011U00000rjOXdQAM,just started   but my experience has been vet good  excellent  doctordoctor is very knowledgeable with good bedside manner  love that they are always accessibleone nurse  receptionist stuck on the phone for a long time while i waited  doctor noticed  and did come get me,Negative
a2p3g000000oRZBAA2,0011U00000rj1lBQAQ,my provider was not rushed  this was my first visit and she took the time to explain the benefits of paladina and the various services they offer  she even gave examples of times when i could call  video or message them about concerns  additionally  when confronted with a concern she could not immediately diagnose  she consulted with a specialist at no additional cost to me in order to confirm her diagnosis  she called me within    hours to explain the diagnosis and a plan of action  all of the staff were courteous and prompt and i already feel more comfortable having paladina in my corner  should i ever need them ,Negative
a2p1U000000RozgQAC,0011U00000rj5mTQAQ,talked to the doctor about filling my estrogen patchtold me it causes cancer and i didn     t need it when i     ve never even met this doctor before in my life  and from a   minute conversation knows everything about my history   never asking about family history or being sympathetic to the fact my mom was just diagnosed with brain cancer   months ago    never asked if i had questions just stayed the fact then said but i will fill it   hope he isn     t the new permanent doctor for arvada    you have let st enough people ,Negative
a2p3g000000KzKUAA0,0011U00000rk9IYQAY,doctor was very unfriendly and judgmental  the nurse secretary was very friendly and out going  the only reason i gave a   and not a  the nurse was wonderful and out going doctor was rude very judgmental  the main reason most people do not go to the doctor ,Negative
a2p3g000000KzLEAA0,0013g000003rXwxAAE,good environment  friendly staff  thorough process i never recieved a phone call that my previous appointment was cancelled due to doctors illness ,Negative
a2p3g000000pIqYAAU,0011U00000rjGN5QAM,the personnel i encountered were very courteous administer the flu shoti was seen about    minutes after my appoint  but that could have been a misunderstanding between me and the tech who was distributing the clipboards with the forms for  completion ,Negative
a2p1U000000RpzCQAS,0011U00000rk6huQAA,the nurse practitioner that i meant with spent a great amount of time with me  i felt that she was thorough and actively listened to what i was saying  i don     t go to the doctor very often and usually when i do i don     t feel like they actually listen  but rather make quick assumptions diagnosis       i appreciated that she was able to take her time with me  and that she really listened  this was the first appointment i     ve had with paladina and even so  i felt that she really cared about me as a patient the only thing i was not a fan of was that it took so long to get an appointment  i came in on tuesday hoping to be seen  but wasn     t able to be seen until friday  that being said  they did have an opening on wednesday but i was out of office that day so i couldn     t take it ,Negative
a2p3g000000pdn1AAA,0011U00000riJ1dQAE,everyone was very friendly and efficient ended up waiting between conversation with doc and drawing of blood a little longer than was desired  still a good experience  though ,Negative
a2p1U000000RoMWQA0,0011U00000rilBOQAY,fast  courteous and friendly service  pwas seen at my scheduled time   no long waiting,Negative
a2p3g000000oeXCAAY,0011U00000ri85DQAQ,aware of covid practices in the offcei     m part of the bemis health screening and i didn     t understand why a vial of blood needed to be taken and another co worker was in the same office earlier and his health screening only required a finger prick ,Negative
a2p3g000000L1PHAA0,0011U00000rk54wQAA,dr carter listened to everything i had to say and seemed appreciative of the background information that i gave her   she never made me feel that she was in a hurry or that i was being rushed,Negative
a2p1U000000RpuLQAS,0011U00000rk9fSQAQ,love the easy times to get in without weeks of wait time  i like my dr   he listens to what i have to say  the nurse staff is very efficient  i can get a lot of stuff done by   dr  instead of all special dr np waiting   ,Negative
a2p3g000000oeYGAAY,0011U00000rkD9MQAU,i love paladin  i always get great care and everyone is nice i know it acirc  euro  trade s not your fault  but the patients shouldn acirc  euro  trade t be allowed to bring drinks into the waiting area because the chairs are stained ,Negative
a2p1U000000Rp1WQAS,0011U00000riSzPQAU,very attentive  dr  everett spent over an hour listening to me and addressing my concerns  i felt she was concerned and did not treat me as a number but as a patient no issues ,Negative
a2p1U000000RoDqQAK,0011U00000rhwjZQAQ,showed general interest in me  and took the time to discuss my issues  explain what was going on  and suggest things i hadn     t considered  made me feel welcome and important ,Negative
a2p3g000000oRmOAAU,0011U00000rjQ92QAE,i finally felt heard by a doctor  for the first time in a long time i was not told i needed to call at the appointment time  so appointment was started late after i called to find out what was going on ,Negative
a2p3g000000KyraAAC,0011U00000rk9wtQAA,the friendly staff and the doctor taking time to listen to my concerns my doctor is located at another paladina office and when ever i call for an appointment  believe me it     s not a lot i am going to market street office  because there is no provider at the white pond office   please don     t get me wrong dr wang has seen me every time i have gotten sick   he knows me better then my doctor i signed up for ,Negative
a2p3g000000KzpdAAC,0011U00000rjKDgQAM,support staff was professional and courteous   doctor was a good listener and asked cogent questions without being intrusive   dr  curtis wasn     t rushing through the intake  which is a nice change from other doctor offices  he was personable and competent the tele video meeting would not work   issues with my password that had worked previously  i e  i didn     t forget it  and challenges with being able to change update the password which i still haven     t done and assume i am still unable to login to the site   appears to be an arcane platform  zoom or ms teams might be better ,Negative
a2p1U000000Rp1cQAC,0011U00000riz9wQAA,megan and dr lee are always welcoming and wonderful to interact with  my most recent appointment was a simple annual check in  so we went over some basic things a general blood draw  i used to not like visiting the doctor  but ever since davita joined forces with paladina i have looked forward to my appointments nothing really to report   i forgot to bring my updated medical insurance card with me but otherwise the appointment was great ,Negative
a2p1U000000Rp7wQAC,0011U00000rjm6nQAA,my recent visit was a complete waist of my time  nothing was accomplished   no insight and a follow up shot they called me for and set up the appointment was three days too soon  outside the appropriate time frame  and was not given the receptionist assistant was polite and social called me to get a follow up shot and scheduled the appointment and when i showed i was told by the doctor that i couldn     t receive the shot due to needing to wait three more days to be we within the given six month time frame   i also had a skin infection which the doctor was guessing on  as she told me  it was an all round worthless visit ,Negative
a2p1U000000RoBwQAK,0011U00000riY1cQAE,the doctor spent plenty of time with me the doctor     s experience level seemed low   the physical was somewhat superficial compared to others i     ve had   there were no recommendations or questions one would expect for a patient of my age ,Negative
a2p3g000000oRWpAAM,0011U00000rjJyiQAE,i     ve never been pressured for time  as long as i     m talking they     re listening listened,Negative
a2p3g000000KyteAAC,0011U00000rivZcQAI,dr  ritter is always attentive and thorough during the exam   i appreciate her expertise and trust her as my health care provider  she is part of the reason i came back to the company i work for after leaving for a year plus  dr  ritter also checked back with me on an issue i had with my son to see how he was doing i wish laura gruber  dr  ritter     s nurse  was there   she knows me and i appreciate her care and knowing my history    the nurse that did blood work did so without warning  also  she didn     t check to see if i was fasting for my blood work   i think the care there could be better ,Negative
a2p3g000000KzBmAAK,0011U00000riE7ZQAU,made it simple   staff was genuine   asked about me and my life   i never felt hurried   this is different in a good way can     t really come up with anything,Negative
a2p1U000000Rq86QAC,0011U00000rjCJSQA2,if they work for doc i will tell them about paladina   if not  i won     t you actually got me in early and i was not waiting for the dr  very long at all the appointment was great but the prescription to walgreens took a little longer then i am used to ,Negative
a2p1U000000RoxoQAC,0011U00000rj5k2QAA,i was impressed with the time that katie spent with me   i was there almost   hours and have very little wait time   i left feeling like i had a doctor willing to listen to me and to provide the care i needed    could not have been more pleased with my visit with katie wasn     t expecting a two hour visit  but it was time well spent ,Negative
a2p1U000000Ro6oQAC,0011U00000ripDZQAY,yesdoctor was onetime and waiting for me,Negative
a2p1U000000RoPOQA0,0011U00000rjcITQAY,there are no office visit copays  prescriptions are reasonably priced  and friendly staff friendly and knowledgeable staff was unable to draw blood from rolling veins ,Negative
a2p1U000000RpzVQAS,0011U00000rjr5VQAQ,the doctor diagnosed me with the flu when i told him it was a sinus infection so after the appointment i went to my primary doctor and she prescribed me with antibotics  the doctor was not willing to listen to me as a patient i was seen on time doctor not willing to listen to the patient ,Negative
a2p3g000000L2xVAAS,0011U00000rifrNQAQ,everyone is always friendly and courteous and very attentive to your needs i had blood drawn and it is always difficult to find my veins  they tried three times and were successful on the third try ,Negative
a2p1U000000RqD9QAK,0011U00000riIUmQAM,my son and i were greeted when we walked in the door  my son had an appt  but i was able to be seen by the doctor without an appt  was taken care of quicklynorhing,Negative
a2p1U000000RowmQAC,0011U00000rjCaHQAU,everyone was very friendly and welcoming  i forgot my insurance card  but that wasn     t a problem  i was able to take care of several things at once without any hassle  and setting up my future appointment was very easy let people who have   am appointments know that you don     t unlock the doors until   am  i  and a couple others  arrived    minutes before our appointment and had to wait outside  not a big deal  but would     ve been nice to know that there was no need to arrive early ,Negative
a2p1U000000Rp27QAC,0011U00000riwE6QAI,everything went well   everyone was courteous and i was in and our rather quickly scheduling can be difficult because they are often full   this was not a sick visit  but i have had to wait over a week at other times to get in for a sick visit due the them being booked ,Negative
a2p1U000000RvZdQAK,0011U00000rjG7uQAE,i didnt really feel welcomed at all  no one introduced themselves to me or had good bed side manor i only had the appointment to get a tb test and apparently its not offered anymore  i went to the clinic so it would be free and i had to go to the little clinic instead  the doctor seemed unsure about alot of what i was asking her  the nurse didnt look like she even worked there  she wasnt wearing scrubs or anything  when she took my blood she wiggled the needle in my arm and im very bruised  over all i felt like everything was a mess  on top of it all i had blood tests done and i had called to get the results and someone told her to call me  she didnt and i had to understand the results on my own  which can be terrifying ,Negative
a2p1U000000RoNPQA0,0011U00000rjNAlQAM,it isn     t easy to access the appointment site from hi  searching for the appointment setting page feature was difficult  but once i found it  setting the appointment wasn     t difficult ,Negative
a2p3g000000oRXKAA2,0013g000006tewRAAQ,dr davidson really took his time with me  getting to know me and my health concerns  i never felt rushed or like they were behind schedule or anything like that nothing,Negative
a2p1U000000RooVQAS,0011U00000riqxEQAQ,the staff is always courteous and very caring   dr  watts spent a really long time with me and asked me questions so she would be able to prescribe the best medication for my needs   i never have to wait and it such a pleasure to be around all of them i can     t think of a single thing that didn     t go well ,Negative
a2p1U000000RpClQAK,0011U00000riOCdQAM,they acknowledged me when i came in  they spent time talking with me to ensure they knew what my issues were nothing   everything was good ,Negative
a2p1U000000RoiCQAS,0011U00000rjMiHQAU,was not rushed quick appointment  nurse came quickly to do blood work,Negative
a2p1U000000RoPYQA0,0011U00000riWdaQAE,i have rolling veins   i told the nurse and she still was not able to draw my blood after   tries   are you hiring professionals   this seems like a pretty basic skill for a nurse   then she suggested i use lab corp   where the lady did not understand the billing procedure   at an earlier visit i had been told the   companies closely work together  so why wouldn     t she understand   after an additional back and forth i left   no blood draw the doctor portion worked well   the nurse portion worked well until we got tot he blood draw please see question    ,Negative
a2p1U000000Rp4BQAS,0011U00000rjC3DQAU,i have lost some confidence with the paladina process   no doctor replacement for dr hernandez  opening hours are later which makes me late for work  no blood draw without doc present which makes me late for work   just seemingly no organized flow   katie was gone for a while i met dr curtis and hope that he will be permanent in the arvada office   i was impressed with his  quot bedside manner  quot  his apparent knowledge  and i had a good comfort level with him   keep him in arvada ,Negative
a2p1U000000l8CsQAI,0011U00000ri1ZZQAY,quick timing for appointments   never no waitinggot me in and out in a timely matternothing,Negative
a2p3g000000oyG2AAI,0011U00000rjzyHQAQ,took care of my needs  came in without appointment due to feeling dizzy nothing ,Negative
a2p1U000000RoCrQAK,0011U00000riJJKQA2,very clean punctual professional personable brought me up to date on things i needed to have done unable to do blood draw   will go to labcorp in the future   veins a challenge,Negative
a2p3g000000owMpAAI,0011U00000rjx6ZQAQ,i like dr hermann and she seems to be patient and open to hearing my issues   however  i had a blood pressure of         and some of the medication she gave me for possible bladder spasms aren     t good for people with blood pressure issues    she didn     t explain any follow up plan either   what i need to do at home   so i purchased my own blood pressure cuff  pump kind  so i can start taking my pressure at home   monitor   and then stay in touch    she didn     t increase my lisinopril   i have a family history of blood pressure issues too told me the status of my urine screen   educated me some on possible causes and treatments of my bladder and anxiety blood pressure issue wasn     t explained well  nor was there a suggestion of a follow up   my blood pressure wasn     t taken from both arms   just my left          which is the highest its ever been    there was no attempt to take it after i had been there a while to see if it went down   no follow up suggestion ,Negative
a2p3g000000pN0XAAU,0011U00000rinhDQAQ,i found dr  peiffer to be easy to talk to  and felt she was paying close attention to everything i was saying no concerns   the appointment got a late start  but dr  peiffer apologized right away   it has always been my experience at paladina that i never feel rushed   so if this results in an occasional late appointment start  i     m okay with that ,Negative
a2p1U000000RpwAQAS,0011U00000rjr5JQAQ,i liked that blood work could be done in the office  i liked that there was enough time to discuss my issues  the staff were greati wasn     t prepared for blood work,Negative
a2p3g000000KytYAAS,0011U00000sgyUEQAY,the doctor always takes her time   i never felt rushedneed more same day sick time appointments,Negative
a2p3g000000ph8lAAA,0011U00000sgywVQAQ,waiting time was quite short  including the wait time during the appointment  sincerity  amp  care,Negative
a2p3g000000L2xTAAS,0011U00000riYmMQAU,there was not a sense of being rushed through the appointment ,Negative
a2p3g000000LAgDAAW,0011U00000rjAqkQAE,everything  i have never felt this good about a doctor acirc  euro  trade s appointment the appointment was great  my only complaint was the online scheduling was very confusing  it indicates that only phone appts are available but then it sends a message saying go to the office  i had to call the office to get it all sorted out  the medical assistant was extremely helpful in sorting it out ,Negative
a2p3g000000KztCAAS,0011U00000rhsFDQAY,very polite and understanding  secretary was awesome never came across someone so caring  doctor listened and ordered my test quickly  definitely would recommend this doctor all was great,Negative
a2p1U000000Rq1bQAC,0011U00000riqUHQAY,open  honest and compassionate care by all staff  dr  demeyere coursey is incredible    please give her my complimentsn a all great,Negative
a2p1U000000RogAQAS,0011U00000rjLDfQAM,dr  wang was one of the rudest physicians i have ever met  from the start of the appointment he practically interrogated me on my current prescription  he made it clear through his questions that he did not believe that i actually have a psychological disorder  even though it was in my medical records that i have had the diagnosis and prescription since i was a child  medical records  by the way  which he never asked for  he also repeatedly asked me questions about drug abuse and selling drugs like he thought i was some common criminal  i understand that many of these questions may be legally required but the fact that he would ask them multiple times like he was trying to catch me  when i haven     t done anything wrong  was very offensive  in addition  because i work out he implied that i might be taking testosterone or growth hormone  he also had mouthed my previous physician saying he     s going to get locked up by the dea because of the scripts he was writing me  on that note  that won     t happen because my previous physician would not have been able to get those scripts filled by the company express scripts if they violated any laws  that is a very large pharmaceutical company and they are very strict about those things   overall  this was the worst experience i     ve ever had with any kind of doctor  he was rude  offensive  and rambled a lot with no clear direction or purpose  i would not recommend dr  wang to anyone the nurses were very friendly and a delight to work with dr  wang was incredibly rude and offensive in his interview  he implied i didn     t have a real psychological disorder  adhd   spoke ill of my previous primary care provider  and insinuated that i was abusing my medication and selling to others when that couldn     t be farther from the truth,Negative
a2p1U000000RpIPQA0,0011U00000rjkWeQAI,i always feel like my concerns and questions matter to the staff   i never feel like i     m just another file ,Negative
a2p1U000000RqFXQA0,0011U00000rjXogQAE,the doctor and his staff were very professional  they listened to my concerns  they took a detailed history  the doctor was up to date on recommendations for immunizations and addressed those for me  he reviewed my medication list and addressed my use of those  the staff drew my blood and the doctor assured me he would call me personally with the results  i think this program would benefit so many corporate employees everything was great about my visit  there was nothing negative about this visit ,Negative
a2p1U000000Rq6WQAS,0011U00000rirQRQAY,kim spencer took the time to discuss all issues with me  asked a lot of questions  explained in detail the issue and her recommendations in a manner that was understandable front desk associates seemed more interested in talking to each other or being on their phone than being helpful   not very friendly ,Negative
a2p3g000000oeZHAAY,0011U00000rjEfPQAU,bed side mannerscheduling was difficult with a teacher schedule,Negative
a2p1U000000RojkQAC,0011U00000ri6kzQAA,everything   you did great   everyone  from the front desk to the the next step and the next  was so very professional  kind  caring and a delight to work with cannot think of anything   it was a wonderful experience  it always is and i have never  not ever  been made to feel more welcome  more comfortable  or more cared for   thank you ,Negative
a2p1U000000RpAkQAK,0011U00000rjimHQAQ,very easy to schedule appointment and availability same day same week as opposed to weeks out  staff and physician friendly  personable  and respective  more like talking with friends as opposed to dry technical clinical talk  personal matters can be discussed without judgement which makes me comfortable disclosing more intimate health concernshad to fast for blood work which means i did have my morning coffee lol no issues everything went well,Negative
a2p3g000000oeVZAAY,0011U00000rjtgxQAA,friendly and wfficientwhen vitals are taken  blood pressure  temp  etc  the numbers should be communicated to the patient  they should not have to ask  if we want people to take care of themselves they should be given these numbers without asking ,Negative
a2p1U000000Rp4iQAC,0011U00000riDPHQA2,everything  i am so much happier with paladina health than i was with kaiser  i had kaiser for years and they treated patients like cattle  never going back ,Negative
a2p3g000000KysVAAS,0011U00000riqiGQAQ,doctor thomas took time to listen and did not show any signs of rushing me through ,Negative
a2p3g000000KzHgAAK,0011U000011Em9IQAS,dr  whitlock was very personable ma had a personal family emergency and i was not able to get lab work done  which will require a return visit   which wouldn     t be terrible except that the office is    miles from my home ,Negative
a2p1U000000Rp6xQAC,0011U00000rjh6PQAQ,clinic only open weird hours   i tried to call multiple times and there     s no answer   no one gets back to me ,Negative
a2p1U000000Rq9tQAC,0011U00000riwv6QAA,established care  listened to my issues with the poor service i have been experiencing from my last provider and explained how important they will treat me as a patient no complaint at all ,Negative
a2p3g000000pSH9AAM,0013g000009gjRfAAI,i was listened to and never felt rushed which is really important as it seems like most doctors do that these days to get to see more patience     s which equals more money  so thank you for making me feel important ,Negative
a2p3g000000ptZeAAI,0013g000006tiq8AAA,the amount of time and attention that was spent covering all my concerns  never experienced that before not a thing,Negative
a2p3g000000KylVAAS,0011U00000riiKWQAY,briana and dr  p are always so nice and welcoming  they talk a lot so your not just sitting their uncomfortable  they explain things very well without all the medical terms so we can understand what     s going on  i love how they take their time with their patients  that means a lot i don     t feel rushed   no question goes unanswered and i     m comfortable asking any question as i don     t feel judged as i might at other doctor offices nothing ,Negative
a2p1U000000RoDFQA0,0011U00000riRUMQA2,the doctor took time explaining the diagnosis and treatment plan   i never felt rushed with any questions    was aware of my other diagnosis and medications the staff  gina  never washed her hands  and i had to request she clean the equipment prior to placing it on me ,Negative
a2p1U000000RvSTQA0,0011U00000ri8zhQAA,listening to my issuesfelt like it was rushed ,Negative
a2p3g000000ozrOAAQ,0011U00000riSTAQA2,as always  courteous staff  no waiting  and wonderful dr  malfese all well ,Negative
a2p1U000000l8JcQAI,0011U000014oeTzQAI,everyone was very friendly and took their time asking me questions and waiting for answers nothing,Negative
a2p3g000000owLWAAY,0011U00000rjIIjQAM,talking to dr black really made a difference  she is wonderful,Negative
a2p3g000000KzCEAA0,0011U00001AnhomQAB,easy to schedule an appointment  there was actual availability within a week  not months  not rushed or told to reschedule because the doctor was out of time or could not talk to you about something because it was not that type of visit ,Negative
a2p1U000000RoToQAK,0011U00000rj7y6QAA,take me when i was in crisis without an appointment tell me repeatedly that normally you dont take walk ins ,Negative
a2p1U000000RqE2QAK,0011U00000rjxhBQAQ,my doctor is so caring and always remembers what we discussed in my last appointment  she always spends a good amount of time with me and never rushes me ,Negative
a2p1U000000l8BbQAI,0011U00000rjnPZQAY,everything  making appointments and being efficient with patient time is very high and important   love that i can make an appointment and see the doctor at the actual time of the appointment without sitting in the waiting area for endless amounts of time  because of these things i have seen the doctor for things that i may not have actually gone for  i have recommended them to many people where i work nothing,Negative
a2p1U000000l8DzQAI,0011U00000riFIlQAM,no waiting   thorough exam   all necessary tests performed in office ,Negative
a2p1U000000RoeiQAC,0011U00000rj6cUQAQ,got me in sooooo fast   this was not my regular office but were able to see me at a different one so i cold see someone   when i called back a couple of days later not as fast but still reasonable  and they sent some paperwork to my regular office so i didn     t have to back track on the way home everything good,Negative
a2p3g000000p02HAAQ,0011U00000rj8SxQAI,friendly staffi was scheduled on monday and you were closed on monday it was only a flu shot so only an inconvenience,Negative
a2p3g000000KzotAAC,0011U00000rjnCmQAI,i was extremely pleased with my phone appointment as well as the speed of getting an mra scheduled  performed and results back from dr  o     malia ,Negative
a2p3g000000KzKNAA0,0011U00000riqSrQAI,i scheduled my appointment at the humana tower location and received a reminder confirming this location   when i arrived  i was told i was in the wrong office   i can only conclude that there was a change in the doctors schedule at the location  and the notification system was not updated and i was not informed timely of the change ,Negative
a2p3g000000KzAcAAK,0011U00000riaUUQAY,the staff was able to get me in for a same day appointment due to an illness  i already had an idea of the outcome of my diagnosis  but dr  mccay still offered some options of which i was not aware prior to the visit everything went very well,Negative
a2p1U000000Rp4KQAS,0011U00000rjETbQAM,from check in to seeing the doctor  everything was easy and quick   the testing was completed in the office in front of me and i left with the rx i needed i wasn     t able to schedule an appointment online because the system had very old information  from before i was an employee   and there is no way to change it online   i had to call and make an appointment and then update my information while i was in the office waiting for the doctor ,Negative
a2p3g000000LAfRAAW,0011U00000rjTJQQA2,being seen immediatelyfront desk staff was rude  yelled at me for not knowing covid procedures despite not being told about them before my appointment ,Negative
a2p1U000000l8CGQAY,0011U00000rhxruQAA,visit was not rushed all my questions and concerns were addressed,Negative
a2p1U000000RvCoQAK,0011U00000rk378QAA,dr  was not happy that i haven     t made paladina my primary care was reprimanded for my  th visit of various care and had not choosen paladina as my primary care   was reprimanded that i came in for a reoccurring ear issue that the receptionist told me i needed to see a dr  for   then the dr told me  that it wasn     t that serious of an issue  and made me feel totally blindsided ,Negative
a2p1U000000RocjQAC,0011U00000rjOx7QAE,total experience was great  same day appointment  no waiting  problem addressed and solved everything as great,Negative
a2p1U000000RvWoQAK,0011U00000riTsGQAU,dr cook is responsive  thoughtful  and knows our family without having to  quot refer to the chart  quot ,Negative
a2p1U000000RowqQAC,0011U00000rjp3zQAA,the team was very professional  asked me multiple questions  and ensured everything was taken care of before i left  they ensured that i never felt rushed ,Negative
a2p1U000000l8BZQAY,0011U00000riAvDQAU,dr  mccay and the staff has always made me feel comfortable  and very confident in their abilities  regardless of my unwavering anxiety over being at a doctors office   he truly spends the time to understand what is going on with me  and listens very well  he is a stand up guy who clearly loves what he does  i     m so thankful for dr  mccay to be my pcp  for maria  and all the staff there  i hope they realize the impact they have on their patients ,Negative
a2p1U000000RptnQAC,0011U00000riAvDQAU,dr  mccay is wonderful  he really takes time to talk to me about all issues and has never made me feel rushed ,Negative
a2p1U000000Rp8YQAS,0011U00000rjhG7QAI,my annual physical didn     t include any type of blood test  i have been experiencing high cholesterol issues and elevated liver enzymes  but this physical didn     t even check for my current levels  it felt like i had a visit  not an actual exam  i love dr everrett but i am not sure why i came into the office  i could have had the conversation over the phone i     m comfortable with this provider  but may look elsewhere for further treatment   i     m an older patient with minor issues  and don     t think my needs are necessarily being met no blood work or urinalysis offered to monitor cholesterol or sugar levels   i feel the visit was lacking  i wouldn     t have minded no blood draws if i was in better health ,Negative
a2p1U000000RvOLQA0,0011U00000riMD7QAM,everythingdid not get a massage lol  it was a great appointment,Negative
a2p1U000000RvdBQAS,0011U00000rjCaDQAU,everything    i was greeted and escorted to my physical room by my ma sorry i forgot her name  marriana i think     and  then had another excellent physical by dr  fairbanks    she is wonderful and i enjoyed talking about my current and desired vaccinations   you have a winning team at the denver paladina i can     t think of a thing unless it is on my part and then everyone was gracious and forgave me ,Negative
a2p1U000000RosdQAC,0011U00000rid5OQAQ,my situation is unique and a serious medical problem was not addressed at the time of my visit set up and accommodated a timely appointment didn     t explain the seriousness of walking around with an     oxygen level ,Negative
